Customer Id,Transaction date,Amount (Ksh)
37133,11/16/21 0:00,350
37133,11/24/21 0:00,350
37133,1/12/21 0:00,350
37133,10/12/21 0:00,350
37133,12/17/21 0:00,350
37133,12/24/21 0:00,350
37133,12/31/21 0:00,350
37823,7/16/21 0:00,350
37823,7/23/21 0:00,350
37823,7/30/21 0:00,350
37823,6/8/21 0:00,350
37823,8/13/21 0:00,350
37823,8/20/21 0:00,350
37823,8/27/21 0:00,350
37823,3/9/21 0:00,350
37823,10/9/21 0:00,350
37823,9/17/21 0:00,350
37823,9/24/21 0:00,350
37823,1/10/21 0:00,350
37823,8/10/21 0:00,350
37823,10/15/21 0:00,350
37823,10/22/21 0:00,350
37823,10/30/21 0:00,350
37823,6/11/21 0:00,350
37823,11/14/21 0:00,350
37823,11/21/21 0:00,350
39178,9/15/21 0:00,350
39178,9/24/21 0:00,350
39178,6/10/21 0:00,350
39178,10/14/21 0:00,350
39178,10/25/21 0:00,350
39178,1/11/21 0:00,350
39178,9/11/21 0:00,350
39178,11/17/21 0:00,350
39178,11/24/21 0:00,350
39178,1/12/21 0:00,350
39178,8/12/21 0:00,350
39178,12/18/21 0:00,350
39178,12/29/21 0:00,350
39536,9/20/21 0:00,350
39536,9/28/21 0:00,350
39668,12/7/21 0:00,350
39668,7/20/21 0:00,350
39683,7/23/21 0:00,350
39683,7/30/21 0:00,350
39683,6/8/21 0:00,350
39683,8/21/21 0:00,350
39683,8/28/21 0:00,350
39683,4/9/21 0:00,350
39683,9/18/21 0:00,350
39683,9/26/21 0:00,350
39683,5/10/21 0:00,350
39683,12/10/21 0:00,350
39683,10/19/21 0:00,350
39683,10/26/21 0:00,350
39683,2/11/21 0:00,350
39683,9/11/21 0:00,350
39683,11/16/21 0:00,350
39683,11/23/21 0:00,350
39683,11/30/21 0:00,350
39683,8/12/21 0:00,350
39683,12/15/21 0:00,350
39683,12/22/21 0:00,350
39683,12/29/21 0:00,350
39982,9/13/21 0:00,350
39982,9/20/21 0:00,350
39982,9/27/21 0:00,350
39982,4/10/21 0:00,350
39982,11/10/21 0:00,350
39982,10/18/21 0:00,350
39982,10/27/21 0:00,350
39982,3/11/21 0:00,350
39982,10/11/21 0:00,350
39982,11/17/21 0:00,350
39982,11/29/21 0:00,350
39982,10/12/21 0:00,350
39982,12/17/21 0:00,350
39982,12/24/21 0:00,350
39982,12/31/21 0:00,350
40219,7/13/21 0:00,350
40219,7/21/21 0:00,350
40219,2/8/21 0:00,350
40219,8/16/21 0:00,350
40219,8/27/21 0:00,350
41011,7/22/21 0:00,350
41011,7/29/21 0:00,350
41011,5/8/21 0:00,350
41011,8/19/21 0:00,350
41011,8/31/21 0:00,350
41011,7/9/21 0:00,350
41011,9/21/21 0:00,350
41011,9/28/21 0:00,350
41011,7/10/21 0:00,350
41011,10/14/21 0:00,350
41011,5/11/21 0:00,350
41011,12/11/21 0:00,350
41011,11/19/21 0:00,350
41011,11/26/21 0:00,350
41011,4/12/21 0:00,350
41011,11/12/21 0:00,350
41011,12/18/21 0:00,350
41011,12/25/21 0:00,350
41082,4/10/21 0:00,350
41082,11/10/21 0:00,350
41082,10/18/21 0:00,350
41082,10/25/21 0:00,350
41082,1/11/21 0:00,350
41082,8/11/21 0:00,350
41082,11/15/21 0:00,350
41082,11/22/21 0:00,350
41082,11/29/21 0:00,350
41082,12/14/21 0:00,350
41082,12/21/21 0:00,350
41580,12/11/21 0:00,350
41580,11/19/21 0:00,350
41580,11/26/21 0:00,350
41580,3/12/21 0:00,350
42413,7/28/21 0:00,350
42413,4/8/21 0:00,350
42413,11/8/21 0:00,350
42413,8/18/21 0:00,350
42413,8/25/21 0:00,350
42413,1/9/21 0:00,350
42413,8/9/21 0:00,350
42413,9/15/21 0:00,350
42413,9/22/21 0:00,350
42413,9/29/21 0:00,350
42413,6/10/21 0:00,350
42413,10/13/21 0:00,350
42413,10/20/21 0:00,350
42413,10/27/21 0:00,350
42413,6/11/21 0:00,350
42413,11/13/21 0:00,350
42413,11/21/21 0:00,350
42413,11/28/21 0:00,350
42413,5/12/21 0:00,350
42413,12/14/21 0:00,350
42413,12/22/21 0:00,350
42413,12/29/21 0:00,350
43365,4/9/21 0:00,350
43365,10/15/21 0:00,350
43365,10/23/21 0:00,350
43365,10/30/21 0:00,350
43365,8/11/21 0:00,350
43365,11/15/21 0:00,350
43365,4/12/21 0:00,350
43365,11/12/21 0:00,350
43365,12/18/21 0:00,350
43365,12/25/21 0:00,350
43946,7/13/21 0:00,350
43946,7/25/21 0:00,350
43946,8/21/21 0:00,350
43946,4/9/21 0:00,350
43946,9/25/21 0:00,350
43946,3/10/21 0:00,350
43946,10/10/21 0:00,350
43946,10/19/21 0:00,350
43946,10/30/21 0:00,350
43946,9/11/21 0:00,350
43946,11/20/21 0:00,350
43946,11/27/21 0:00,350
43946,6/12/21 0:00,350
44060,9/15/21 0:00,350
44060,9/22/21 0:00,350
44060,9/29/21 0:00,350
44351,8/27/21 0:00,350
44351,3/9/21 0:00,350
44351,9/13/21 0:00,350
44351,6/10/21 0:00,350
44351,10/13/21 0:00,350
44351,5/11/21 0:00,350
44351,12/11/21 0:00,350
44351,11/19/21 0:00,350
44351,11/28/21 0:00,350
44351,7/12/21 0:00,350
44351,12/14/21 0:00,350
44351,12/22/21 0:00,350
44351,12/29/21 0:00,350
44385,7/18/21 0:00,350
44385,4/9/21 0:00,350
44385,11/23/21 0:00,350
44385,2/12/21 0:00,350
44385,9/12/21 0:00,350
44385,12/16/21 0:00,350
44424,8/27/21 0:00,350
44424,4/9/21 0:00,350
44424,11/9/21 0:00,350
44424,9/18/21 0:00,350
44424,9/25/21 0:00,350
44424,2/10/21 0:00,350
44424,9/10/21 0:00,350
44424,10/16/21 0:00,350
44424,10/23/21 0:00,350
44424,10/31/21 0:00,350
44424,7/11/21 0:00,350
44424,11/14/21 0:00,350
44424,11/21/21 0:00,350
44424,11/28/21 0:00,350
44424,5/12/21 0:00,350
44424,12/12/21 0:00,350
44424,12/19/21 0:00,350
44424,12/26/21 0:00,350
44856,11/8/21 0:00,350
44856,8/19/21 0:00,350
44856,8/27/21 0:00,350
44856,9/26/21 0:00,350
44856,9/10/21 0:00,350
44856,10/18/21 0:00,350
44856,10/26/21 0:00,350
45006,4/7/21 0:00,350
45006,7/18/21 0:00,350
45006,7/26/21 0:00,350
45006,2/8/21 0:00,350
45006,10/8/21 0:00,350
45006,8/17/21 0:00,350
45006,8/26/21 0:00,350
45006,6/9/21 0:00,350
45006,9/13/21 0:00,350
45006,9/24/21 0:00,350
45006,7/10/21 0:00,350
45006,11/15/21 0:00,350
45006,12/12/21 0:00,350
45151,3/12/21 0:00,350
45151,10/12/21 0:00,350
45151,12/17/21 0:00,350
45151,12/24/21 0:00,350
45377,9/26/21 0:00,350
45377,9/10/21 0:00,350
45377,10/17/21 0:00,350
45377,8/12/21 0:00,350
45377,12/15/21 0:00,350
45377,12/24/21 0:00,350
45377,12/31/21 0:00,350
45487,7/25/21 0:00,350
45487,2/8/21 0:00,350
45487,9/8/21 0:00,350
45487,8/16/21 0:00,350
45487,8/23/21 0:00,350
45487,8/30/21 0:00,350
45487,7/9/21 0:00,350
45487,9/14/21 0:00,350
45487,9/21/21 0:00,350
45487,3/10/21 0:00,350
45487,10/15/21 0:00,350
45487,10/28/21 0:00,350
45487,4/11/21 0:00,350
45487,11/11/21 0:00,350
45487,1/12/21 0:00,350
45487,8/12/21 0:00,350
45487,12/15/21 0:00,350
45487,12/23/21 0:00,350
45487,12/30/21 0:00,350
46255,10/17/21 0:00,350
46255,10/29/21 0:00,350
46255,12/15/21 0:00,350
46610,8/25/21 0:00,350
46610,1/9/21 0:00,350
46610,11/9/21 0:00,350
46610,9/20/21 0:00,350
46610,9/27/21 0:00,350
46610,4/10/21 0:00,350
46610,12/10/21 0:00,350
46610,10/20/21 0:00,350
46610,10/27/21 0:00,350
46610,3/11/21 0:00,350
46610,10/11/21 0:00,350
46610,11/17/21 0:00,350
46610,11/24/21 0:00,350
46610,1/12/21 0:00,350
46610,8/12/21 0:00,350
46610,12/15/21 0:00,350
46610,12/22/21 0:00,350
46610,12/29/21 0:00,350
46870,7/25/21 0:00,350
46870,1/8/21 0:00,350
46870,9/8/21 0:00,350
46870,8/22/21 0:00,350
46870,8/29/21 0:00,350
46870,5/9/21 0:00,350
46870,9/14/21 0:00,350
46870,9/26/21 0:00,350
46870,3/10/21 0:00,350
46870,11/10/21 0:00,350
46870,10/20/21 0:00,350
46870,10/30/21 0:00,350
46870,11/19/21 0:00,350
47248,8/7/21 0:00,350
47248,7/15/21 0:00,350
47248,7/24/21 0:00,350
47248,7/31/21 0:00,350
47248,9/8/21 0:00,350
47248,8/16/21 0:00,350
47248,8/23/21 0:00,350
47248,8/30/21 0:00,350
47248,8/9/21 0:00,350
47248,9/15/21 0:00,350
47248,9/22/21 0:00,350
47248,9/30/21 0:00,350
47248,7/10/21 0:00,350
47248,10/14/21 0:00,350
47248,10/21/21 0:00,350
47248,3/11/21 0:00,350
47248,11/11/21 0:00,350
47248,11/18/21 0:00,350
47248,11/27/21 0:00,350
47248,4/12/21 0:00,350
47248,11/12/21 0:00,350
47248,12/23/21 0:00,350
47420,7/14/21 0:00,350
47420,7/21/21 0:00,350
47420,7/28/21 0:00,350
47420,4/8/21 0:00,350
47420,12/8/21 0:00,350
47779,7/17/21 0:00,350
47779,7/24/21 0:00,350
47779,7/31/21 0:00,350
47779,8/8/21 0:00,350
47779,8/15/21 0:00,350
47779,8/23/21 0:00,350
47779,2/9/21 0:00,350
47779,10/9/21 0:00,350
47779,9/19/21 0:00,350
47779,9/29/21 0:00,350
47779,10/22/21 0:00,350
47779,10/30/21 0:00,350
48129,7/15/21 0:00,350
48129,7/29/21 0:00,350
48129,6/8/21 0:00,350
48129,8/15/21 0:00,350
48129,8/23/21 0:00,350
48129,8/31/21 0:00,350
48129,7/9/21 0:00,350
48129,9/16/21 0:00,350
48129,9/24/21 0:00,350
48129,3/10/21 0:00,350
48129,11/10/21 0:00,350
48129,10/18/21 0:00,350
48129,11/15/21 0:00,350
48129,11/22/21 0:00,350
48129,12/19/21 0:00,350
48129,12/27/21 0:00,350
48381,6/7/21 0:00,350
48381,7/13/21 0:00,350
48381,7/20/21 0:00,350
48381,7/27/21 0:00,350
48381,3/8/21 0:00,350
48381,10/8/21 0:00,350
48381,8/17/21 0:00,350
48381,8/24/21 0:00,350
48381,1/9/21 0:00,350
48381,8/9/21 0:00,350
48381,9/15/21 0:00,350
48381,9/22/21 0:00,350
48381,9/29/21 0:00,350
48381,10/17/21 0:00,350
48381,10/24/21 0:00,350
48381,10/31/21 0:00,350
48381,7/11/21 0:00,350
48381,11/14/21 0:00,350
48381,11/22/21 0:00,350
48381,11/29/21 0:00,350
48381,6/12/21 0:00,350
48381,12/16/21 0:00,350
48381,12/23/21 0:00,350
48381,12/30/21 0:00,350
48399,7/17/21 0:00,350
48399,7/24/21 0:00,350
48399,7/31/21 0:00,350
48399,7/8/21 0:00,350
48399,8/14/21 0:00,350
48399,8/21/21 0:00,350
48399,8/29/21 0:00,350
48399,5/9/21 0:00,350
48399,12/9/21 0:00,350
48399,9/19/21 0:00,350
48399,9/30/21 0:00,350
48399,7/10/21 0:00,350
48399,10/18/21 0:00,350
48399,10/28/21 0:00,350
48399,11/14/21 0:00,350
48399,11/21/21 0:00,350
48399,12/18/21 0:00,350
48399,12/25/21 0:00,350
49466,8/21/21 0:00,350
49466,8/28/21 0:00,350
49466,4/9/21 0:00,350
49466,11/9/21 0:00,350
49466,9/18/21 0:00,350
49466,9/25/21 0:00,350
49466,2/10/21 0:00,350
49466,10/10/21 0:00,350
49466,10/16/21 0:00,350
49466,10/23/21 0:00,350
49466,10/31/21 0:00,350
49466,7/11/21 0:00,350
49466,11/15/21 0:00,350
49466,11/23/21 0:00,350
49466,11/30/21 0:00,350
49466,7/12/21 0:00,350
49466,12/14/21 0:00,350
49466,12/21/21 0:00,350
49466,12/30/21 0:00,350
49639,9/23/21 0:00,350
49639,9/30/21 0:00,350
49639,7/10/21 0:00,350
49639,10/14/21 0:00,350
49639,10/21/21 0:00,350
49639,10/28/21 0:00,350
49639,6/11/21 0:00,350
49639,11/13/21 0:00,350
49639,11/21/21 0:00,350
49639,11/28/21 0:00,350
49639,5/12/21 0:00,350
49639,12/12/21 0:00,350
49639,12/20/21 0:00,350
49639,12/27/21 0:00,350
49709,9/18/21 0:00,350
49709,9/25/21 0:00,350
49709,2/10/21 0:00,350
49709,9/10/21 0:00,350
49709,10/16/21 0:00,350
49709,10/23/21 0:00,350
49709,10/30/21 0:00,350
49709,7/11/21 0:00,350
49709,11/17/21 0:00,350
49709,11/24/21 0:00,350
49709,7/12/21 0:00,350
49709,12/14/21 0:00,350
49709,12/21/21 0:00,350
49709,12/28/21 0:00,350
50958,7/13/21 0:00,350
50958,7/20/21 0:00,350
50958,7/27/21 0:00,350
50958,3/8/21 0:00,350
50958,10/8/21 0:00,350
50958,8/17/21 0:00,350
50958,8/24/21 0:00,350
50958,8/31/21 0:00,350
50958,7/9/21 0:00,350
50958,9/14/21 0:00,350
50958,9/21/21 0:00,350
50958,9/28/21 0:00,350
50958,5/10/21 0:00,350
50958,12/10/21 0:00,350
50958,10/19/21 0:00,350
50958,10/26/21 0:00,350
50958,2/11/21 0:00,350
50958,9/11/21 0:00,350
50958,11/16/21 0:00,350
50958,11/23/21 0:00,350
50958,11/30/21 0:00,350
50958,7/12/21 0:00,350
50958,12/14/21 0:00,350
50958,12/21/21 0:00,350
51018,7/14/21 0:00,350
51018,7/22/21 0:00,350
51018,7/29/21 0:00,350
51018,7/8/21 0:00,350
51018,8/18/21 0:00,350
51018,8/9/21 0:00,350
51018,9/18/21 0:00,350
51018,9/25/21 0:00,350
51018,2/10/21 0:00,350
51018,10/26/21 0:00,350
51018,6/11/21 0:00,350
51018,11/25/21 0:00,350
51018,6/12/21 0:00,350
51018,12/17/21 0:00,350
51018,12/25/21 0:00,350
51295,7/19/21 0:00,350
51295,7/30/21 0:00,350
51295,6/8/21 0:00,350
51295,8/13/21 0:00,350
51295,8/22/21 0:00,350
51295,8/29/21 0:00,350
51295,6/9/21 0:00,350
51295,9/14/21 0:00,350
51295,9/22/21 0:00,350
51295,7/10/21 0:00,350
51295,10/18/21 0:00,350
51295,10/27/21 0:00,350
51295,5/11/21 0:00,350
51295,11/14/21 0:00,350
51295,11/23/21 0:00,350
51295,12/17/21 0:00,350
51295,12/24/21 0:00,350
52039,9/21/21 0:00,350
52039,3/10/21 0:00,350
52039,10/15/21 0:00,350
52039,10/22/21 0:00,350
52039,10/29/21 0:00,350
52039,5/11/21 0:00,350
52039,12/11/21 0:00,350
52039,11/21/21 0:00,350
52039,11/29/21 0:00,350
52039,6/12/21 0:00,350
52039,12/14/21 0:00,350
52039,12/21/21 0:00,350
52039,12/28/21 0:00,350
52659,7/18/21 0:00,350
52659,7/18/21 0:00,350
52659,1/8/21 0:00,350
52659,8/8/21 0:00,350
52659,8/15/21 0:00,350
52659,8/22/21 0:00,350
52659,2/9/21 0:00,350
52659,9/9/21 0:00,350
52659,9/16/21 0:00,350
52659,9/23/21 0:00,350
52659,9/30/21 0:00,350
52659,7/10/21 0:00,350
52659,10/14/21 0:00,350
52659,10/21/21 0:00,350
52659,10/28/21 0:00,350
52659,6/11/21 0:00,350
52659,11/14/21 0:00,350
52659,11/22/21 0:00,350
52659,11/29/21 0:00,350
52659,6/12/21 0:00,350
52659,12/13/21 0:00,350
52659,12/20/21 0:00,350
52659,12/28/21 0:00,350
52846,7/15/21 0:00,350
52846,7/23/21 0:00,350
52846,2/8/21 0:00,350
52846,11/8/21 0:00,350
52846,8/23/21 0:00,350
52846,3/9/21 0:00,350
52846,11/9/21 0:00,350
52846,9/19/21 0:00,350
52846,2/10/21 0:00,350
52846,10/14/21 0:00,350
52846,1/11/21 0:00,350
52846,11/15/21 0:00,350
52846,4/12/21 0:00,350
52846,12/24/21 0:00,350
52846,12/31/21 0:00,350
52918,2/7/21 0:00,350
52918,9/7/21 0:00,350
52918,7/16/21 0:00,350
52918,5/8/21 0:00,350
52918,8/20/21 0:00,350
52918,4/9/21 0:00,350
52918,9/30/21 0:00,350
52918,10/29/21 0:00,350
52918,12/30/21 0:00,350
53032,7/24/21 0:00,350
53032,8/15/21 0:00,350
53032,8/22/21 0:00,350
53032,8/30/21 0:00,350
53032,6/9/21 0:00,350
53032,9/15/21 0:00,350
53032,9/23/21 0:00,350
53120,7/26/21 0:00,350
53120,2/8/21 0:00,350
53120,11/8/21 0:00,350
53120,8/18/21 0:00,350
53120,8/25/21 0:00,350
53120,1/9/21 0:00,350
53120,8/9/21 0:00,350
53120,9/15/21 0:00,350
53120,9/25/21 0:00,350
53158,9/10/21 0:00,350
53158,10/17/21 0:00,350
53158,11/21/21 0:00,350
53158,11/12/21 0:00,350
53158,12/19/21 0:00,350
53158,12/26/21 0:00,350
53345,8/28/21 0:00,350
53345,9/29/21 0:00,350
53345,10/10/21 0:00,350
53430,3/8/21 0:00,350
53430,8/13/21 0:00,350
53430,8/21/21 0:00,350
53430,4/9/21 0:00,350
53430,10/17/21 0:00,350
53430,10/24/21 0:00,350
53430,1/11/21 0:00,350
53430,10/11/21 0:00,350
53430,11/18/21 0:00,350
53430,12/21/21 0:00,350
53640,1/9/21 0:00,350
53640,9/9/21 0:00,350
53640,6/10/21 0:00,350
53640,10/13/21 0:00,350
53640,10/20/21 0:00,350
53640,10/30/21 0:00,350
53640,7/11/21 0:00,350
53640,11/14/21 0:00,350
53640,11/22/21 0:00,350
53640,3/12/21 0:00,350
53640,12/12/21 0:00,350
53640,12/19/21 0:00,350
53640,12/27/21 0:00,350
54214,7/23/21 0:00,350
54214,7/30/21 0:00,350
54214,6/8/21 0:00,350
54214,8/13/21 0:00,350
54354,7/27/21 0:00,350
54354,6/8/21 0:00,350
54354,8/15/21 0:00,350
54354,2/9/21 0:00,350
54354,10/10/21 0:00,350
54354,11/14/21 0:00,350
54354,11/30/21 0:00,350
54354,7/12/21 0:00,350
54354,12/19/21 0:00,350
55402,7/25/21 0:00,350
55402,11/8/21 0:00,350
55402,8/20/21 0:00,350
55402,5/9/21 0:00,350
55402,9/18/21 0:00,350
55402,9/26/21 0:00,350
55402,10/10/21 0:00,350
55402,10/20/21 0:00,350
55402,10/29/21 0:00,350
55402,5/11/21 0:00,350
55402,11/13/21 0:00,350
55402,11/22/21 0:00,350
55402,11/29/21 0:00,350
55402,7/12/21 0:00,350
55402,12/14/21 0:00,350
55402,12/22/21 0:00,350
55402,12/31/21 0:00,350
55727,8/13/21 0:00,350
55727,8/20/21 0:00,350
55727,8/27/21 0:00,350
55727,3/9/21 0:00,350
55727,10/9/21 0:00,350
55727,9/17/21 0:00,350
55727,9/24/21 0:00,350
55727,1/10/21 0:00,350
55727,11/10/21 0:00,350
55727,10/18/21 0:00,350
55727,10/25/21 0:00,350
55727,1/11/21 0:00,350
55727,11/15/21 0:00,350
55727,11/22/21 0:00,350
55727,11/29/21 0:00,350
55727,6/12/21 0:00,350
55727,12/13/21 0:00,350
55727,12/20/21 0:00,350
55727,12/27/21 0:00,350
56732,11/23/21 0:00,350
56732,11/30/21 0:00,350
56732,7/12/21 0:00,350
56732,12/14/21 0:00,350
56732,12/21/21 0:00,350
56732,12/28/21 0:00,350
56741,9/18/21 0:00,350
56741,9/28/21 0:00,350
56741,10/16/21 0:00,350
56741,10/25/21 0:00,350
56741,3/11/21 0:00,350
56741,10/11/21 0:00,350
56741,11/17/21 0:00,350
56741,11/24/21 0:00,350
59951,8/9/21 0:00,350
59951,9/15/21 0:00,350
59951,9/22/21 0:00,350
59951,9/29/21 0:00,350
59951,7/10/21 0:00,350
59951,10/14/21 0:00,350
59951,10/21/21 0:00,350
59951,10/28/21 0:00,350
59951,5/11/21 0:00,350
59951,12/11/21 0:00,350
59951,11/19/21 0:00,350
59951,11/26/21 0:00,350
59951,3/12/21 0:00,350
59951,12/21/21 0:00,350
59951,12/28/21 0:00,350
59964,2/9/21 0:00,350
59964,11/9/21 0:00,350
59964,9/20/21 0:00,350
59964,9/29/21 0:00,350
59964,6/10/21 0:00,350
59964,10/13/21 0:00,350
59964,10/20/21 0:00,350
59964,10/27/21 0:00,350
59964,3/11/21 0:00,350
59964,12/11/21 0:00,350
59964,11/19/21 0:00,350
59964,11/26/21 0:00,350
59964,3/12/21 0:00,350
59964,10/12/21 0:00,350
59964,12/18/21 0:00,350
60671,5/11/21 0:00,350
60671,11/16/21 0:00,350
60671,12/23/21 0:00,350
60671,12/30/21 0:00,350
60719,10/10/21 0:00,350
60719,10/21/21 0:00,350
60719,10/29/21 0:00,350
60719,5/12/21 0:00,350
60719,12/30/21 0:00,350
60786,10/9/21 0:00,350
60786,9/24/21 0:00,350
60786,9/10/21 0:00,350
60786,10/22/21 0:00,350
60786,11/28/21 0:00,350
60815,5/9/21 0:00,350
60815,12/9/21 0:00,350
60815,9/19/21 0:00,350
60815,9/26/21 0:00,350
60815,6/10/21 0:00,350
60815,10/13/21 0:00,350
60815,10/20/21 0:00,350
60815,10/27/21 0:00,350
60815,7/11/21 0:00,350
60815,11/14/21 0:00,350
60815,11/21/21 0:00,350
60815,11/28/21 0:00,350
60815,5/12/21 0:00,350
60815,12/12/21 0:00,350
60815,12/19/21 0:00,350
60815,12/26/21 0:00,350
62620,11/9/21 0:00,350
62620,9/18/21 0:00,350
62620,3/10/21 0:00,350
62620,10/13/21 0:00,350
62620,10/31/21 0:00,350
62620,7/11/21 0:00,350
62620,11/20/21 0:00,350
62620,11/29/21 0:00,350
62620,6/12/21 0:00,350
62620,12/15/21 0:00,350
62620,12/22/21 0:00,350
62665,9/25/21 0:00,350
62665,3/10/21 0:00,350
62665,10/10/21 0:00,350
62665,10/18/21 0:00,350
62665,10/26/21 0:00,350
62665,2/11/21 0:00,350
62665,9/11/21 0:00,350
62665,11/17/21 0:00,350
62665,11/24/21 0:00,350
62665,2/12/21 0:00,350
62665,9/12/21 0:00,350
62665,12/16/21 0:00,350
62665,12/23/21 0:00,350
62665,12/31/21 0:00,350
62864,10/15/21 0:00,350
62864,10/27/21 0:00,350
63110,10/15/21 0:00,350
63110,10/22/21 0:00,350
63110,10/29/21 0:00,350
63110,5/11/21 0:00,350
63110,12/11/21 0:00,350
63110,11/19/21 0:00,350
63110,11/26/21 0:00,350
63110,3/12/21 0:00,350
63110,10/12/21 0:00,350
63110,12/17/21 0:00,350
63110,12/24/21 0:00,350
63110,12/31/21 0:00,350
63138,1/11/21 0:00,350
63138,8/11/21 0:00,350
63138,11/19/21 0:00,350
63677,10/23/21 0:00,350
63677,3/11/21 0:00,350
63677,12/11/21 0:00,350
63677,11/21/21 0:00,350
63677,11/30/21 0:00,350
63677,8/12/21 0:00,350
63677,12/16/21 0:00,350
63677,12/24/21 0:00,350